,2026-03-31,2025-03-31,2024-03-31,2023-03-31
Cash And Cash Equivalents,328000000.0,368000000.0,312000000.0,202000000.0
Total Debt,5565000000.0,5016000000.0,4266000000.0,4099000000.0
Current Debt,862000000.0,735000000.0,735000000.0,113000000.0
Long Term Debt,4570000000.0,4145000000.0,3380000000.0,3838000000.0
Total Assets,14290000000.0,12886000000.0,11712000000.0,10864000000.0
Total Liabilities Net Minority Interest,8707000000.0,7796000000.0,7043000000.0,6900000000.0
Total Equity Gross Minority Interest,5583000000.0,5090000000.0,4669000000.0,3964000000.0
