,2026-03-31,2025-03-31,2024-03-31,2023-03-31
Cash And Cash Equivalents,143400000.0,313200000.0,142700000.0,169500000.0
Total Debt,913400000.0,849000000.0,795900000.0,766200000.0
Current Debt,48900000.0,35600000.0,300000.0,1000000.0
Long Term Debt,756700000.0,703800000.0,711900000.0,677300000.0
Total Assets,3712700000.0,3258600000.0,2999900000.0,2788400000.0
Total Liabilities Net Minority Interest,1544700000.0,1359200000.0,1263400000.0,1189500000.0
Total Equity Gross Minority Interest,2168000000.0,1899400000.0,1736500000.0,1598900000.0
