,2026-03-31,2025-03-31,2024-03-31,2023-03-31
Operating Cash Flow,322800000.0,304600000.0,287500000.0,266900000.0
Capital Expenditure,-27400000.0,-4000000.0,-3800000.0,-3400000.0
Depreciation And Amortization,23400000.0,20700000.0,18300000.0,14100000.0
Free Cash Flow,295400000.0,300600000.0,283700000.0,263500000.0
Stock Based Compensation,9200000.0,9700000.0,7500000.0,5800000.0
