,2026-03-31,2025-03-31,2024-03-31,2023-03-31
Operating Cash Flow,122001000.0,24394000.0,53988000.0,28654000.0
Capital Expenditure,-21563000.0,-18777000.0,-16206000.0,-12702000.0
Depreciation And Amortization,20294000.0,25292000.0,20665000.0,10477000.0
Free Cash Flow,100438000.0,5617000.0,37782000.0,15952000.0
Stock Based Compensation,399000.0,1204000.0,1330000.0,1330000.0
