,2026-03-31,2025-03-31,2024-03-31,2023-03-31
Operating Cash Flow,54400000.0,49700000.0,42400000.0,66500000.0
Capital Expenditure,-10300000.0,-14600000.0,-27700000.0,-32900000.0
Depreciation And Amortization,19700000.0,21100000.0,20100000.0,20100000.0
Free Cash Flow,44100000.0,35100000.0,14700000.0,33600000.0
Stock Based Compensation,3700000.0,-100000.0,3000000.0,2400000.0
